CLMB 308 1.1526001798214479e+02 1.8723525949157265e-06
CLMB 312 1.2582623932472970e+02 5.0417791005538631e-07
CLMB 314 1.2157607361985774e+02 8.5380395635589205e-07
CLMB 321 1.3533618144427925e+02 1.5579105314441716e-07
CLMB 322 1.2146077358145256e+02 8.6610811781630838e-07
CLMB 513 1.0002770859261524e+02 1.2615356154657707e-05
CLMB 514 8.7529041536362953e+01 6.1478666628863069e-05
CLMB 515 9.3971552092011763e+01 2.7110816693823388e-05
CLMB 516 6.5877315757941943e+01 1.0120916531518066e-03
CLMB 517 5.1760876517163545e+01 6.6849374325151202e-03
CLMB 518 6.8756132817068107e+01 6.9359193560405302e-04
CLMB 519 1.2591581831194658e+02 4.9861784000264984e-07
CLMB 520 1.1211320142494991e+02 2.7720816987269948e-06
CLMB 521 1.1904753206873610e+02 1.1687651216786698e-06
CLMB 525 1.1742912755380067e+02 1.4292876036033914e-06
CLMB 526 1.3856941378762176e+02 1.0463324701698301e-07
CLMB 527 1.1513082484181835e+02 1.9027304887405114e-06
CLMB 531 1.0088329579460529e+02 1.1326729278418336e-05
CLMB 532 9.1570034395320306e+01 3.6763352127916208e-05
CLMB 533 9.0707252996666440e+01 4.1021710633958639e-05
CLMB 534 1.1923509743116844e+02 1.1418378739706869e-06
CLMB 535 1.3232955993725710e+02 2.2570111813095629e-07
CLMB 536 1.1111076096230053e+02 3.1417355472166200e-06
CLMB 540 1.0804142904229933e+02 4.6116980135719960e-06
CLMB 541 1.2166246945137488e+02 8.4469951199780594e-07
CLMB 542 1.0583434900604708e+02 6.0807143394798879e-06
CLMB 544 1.3311695915053093e+02 2.0480922737402449e-07
CLMB 549 1.2425370352711126e+02 6.1258414569384285e-07
CLMB 550 1.4258444787662094e+02 6.3876616557114474e-08
CLMB 551 1.1337070699756958e+02 2.3695298743329704e-06
CLMB 555 7.3197546990721605e+01 3.8862083480250404e-04
CLMB 556 8.7839200164469588e+01 5.9094962532284610e-05
CLMB 557 6.6008577949089130e+01 9.9475824974417813e-04
CLMB 564 5.2499392068923676e+01 6.0457909065166583e-03
CLMB 565 5.2944431860183656e+01 5.6911398739086195e-03
CLMB 566 6.0151102239979082e+01 2.1600742103810100e-03
CLMB 837 1.2771744631352590e+02 3.9898501077835960e-07
CLMB 838 1.2289136824256738e+02 7.2527250491835086e-07
CLMB 839 1.2721623000140407e+02 4.2450259019542177e-07
CLMB 847 1.3239897329566151e+02 2.2377641038263433e-07
CLMB 852 1.1338526892282258e+02 2.3652302147516028e-06
CLMB 853 1.0968082548795778e+02 3.7564900623901918e-06
CLMB 854 1.2560955821536814e+02 5.1788594180408232e-07
CLMB 869 1.3552245275503296e+02 1.5225657918532556e-07
CLMB 907 1.3616589526832900e+02 1.4065505075822391e-07
CLMB 908 1.4039448283925844e+02 8.3598554947509971e-08
CLMB 1065 1.2837866466605925e+02 3.6766207719445469e-07
CLMB 1066 1.4086661950180010e+02 7.8885319059598761e-08
CLMB 1067 1.1685686273210619e+02 1.5347663903920403e-06
CLMB 1068 1.2420630922070734e+02 6.1619204099969904e-07
CLMB 1069 1.4155286133600828e+02 7.2505985716171518e-08
CLMB 1070 1.2823155519594792e+02 3.7441016088437929e-07
CLMB 1080 1.3805976533124101e+02 1.1140442834156794e-07
CLMB 1081 1.2925141808913216e+02 3.3006556126069814e-07
CLMB 1086 1.3103335252794923e+02 2.6485753748149547e-07
CLMB 1088 1.3149955400701762e+02 2.5004496957703554e-07
CLMB 1107 1.4141349947515957e+02 7.3758188517430601e-08
CLMB 1108 1.4272080647339126e+02 6.2815872142928628e-08
CLMB 1110 9.5983147892641938e+01 2.1017560080410018e-05
CLMB 1111 9.3291777757880794e+01 2.9549626263774615e-05
CLMB 1112 8.7059494388355517e+01 6.5273252136905196e-05
CLMB 1113 2.9519818718167208e+01 1.6085280437733074e-01
CLMB 1114 2.8652315769737321e+01 1.8378597594417431e-01
CLMB 1115 2.2330240362273507e+01 5.0433318920045811e-01
CLMB 1116 5.6508438710056076e+01 3.5167692692161588e-03
CLMB 1117 4.8670526704721880e+01 1.0205674811947996e-02
CLMB 1118 5.6792670640291689e+01 3.3849952208629404e-03
CLMB 1119 5.1212724642529224e+01 7.2037008901027948e-03
CLMB 1120 5.9221738049585689e+01 2.4451005253945191e-03
CLMB 1121 4.0505233433209149e+01 3.1963931781957826e-02
CLMB 1122 9.1655067326410460e+01 3.6368567793332027e-05
CLMB 1123 7.7182808216431184e+01 2.3189150447065960e-04
CLMB 1124 9.7712381000821196e+01 1.6892946570633962e-05
CLMB 1125 7.4703379538177415e+01 3.1962374331089807e-04
CLMB 1126 6.1040442353562298e+01 1.9189630765325840e-03
CLMB 1127 7.3663019736956315e+01 3.6581818146537432e-04
CLMB 1128 5.5890595759282277e+01 3.8215486090843890e-03
CLMB 1129 5.7083882186277087e+01 3.2551989885774334e-03
CLMB 1130 5.5916015195714074e+01 3.8084931482221915e-03
CLMB 1131 3.7398950148156359e+01 4.9913166418944062e-02
CLMB 1132 4.7423747104822766e+01 1.2120430304295127e-02
CLMB 1133 2.9303899269430328e+01 1.6626207992712999e-01
CLMB 1134 3.7551589220583828e+01 4.8823371263704868e-02
CLMB 1135 3.1903407104250125e+01 1.1209658195219722e-01
CLMB 1136 3.0759453171142859e+01 1.3319201315290513e-01
CLMB 1137 8.2591755489911606e+01 1.1559370969656295e-04
CLMB 1138 9.3282378751161843e+01 2.9584852780501823e-05
CLMB 1139 9.2243801470023556e+01 3.3749947553377679e-05
CLMB 1140 6.8335383662811111e+01 7.3288549263779141e-04
CLMB 1141 5.8578408502425063e+01 2.6645708068528482e-03
CLMB 1142 8.2789233921490663e+01 1.1270300939100030e-04
CLMB 1143 4.2579884980240394e+01 2.3826097357220067e-02
CLMB 1144 4.1476234304747855e+01 2.7847193395427072e-02
CLMB 1145 4.9110285294652712e+01 9.6068257735205075e-03
CLMB 1146 2.4124082804090982e+01 3.7575860922669918e-01
CLMB 1147 2.9505569822110115e+01 1.6120396824253880e-01
CLMB 1148 1.6851904141774114e+01 1.3099591263922130e+00
CLMB 1149 3.7573088332581655e+01 4.8671873002438824e-02
CLMB 1150 2.7686763385698782e+01 2.1344960380420011e-01
CLMB 1151 3.7426058873525584e+01 4.9717787830759926e-02
CLMB 1152 2.1526051666568485e+01 5.7688602020852198e-01
CLMB 1153 2.7326461842456997e+01 2.2578901824197212e-01
CLMB 1154 1.9956068354204358e+01 7.5377047104922357e-01
CLMB 1158 1.2736857353331465e+02 4.1657785200919214e-07
CLMB 1159 1.2816620633510166e+02 3.7744755363762337e-07
CLMB 1160 1.0875849643376070e+02 4.2158502459976104e-06
CLMB 1161 8.0115339592551294e+01 1.5888871327018834e-04
CLMB 1162 6.9173974722065822e+01 6.5668183161566673e-04
CLMB 1163 8.5140130763513213e+01 8.3407131770190702e-05
CLMB 1164 1.1136075872163912e+02 3.0451481937223616e-06
CLMB 1165 9.8074847551850112e+01 1.6137522449711001e-05
CLMB 1166 1.2705408695969844e+02 4.3310349143113664e-07
CLMB 1183 1.2829033774643133e+02 3.7169894283171774e-07
CLMB 1185 7.5648286066853359e+01 2.8279491676980493e-04
CLMB 1186 8.6536196750687438e+01 6.9781405133822325e-05
CLMB 1187 8.3882792091761630e+01 9.7966427672987780e-05
CLMB 1194 1.1433701692692051e+02 2.1005687737301059e-06
CLMB 1195 1.2982693011432278e+02 3.0741052083114351e-07
CLMB 1196 1.2489481498127564e+02 5.6581376591246350e-07
CLMB 1200 7.6214326933363310e+01 2.6281945414211765e-04
CLMB 1201 8.5158297725330627e+01 8.3213608220247270e-05
CLMB 1202 6.2001519503672782e+01 1.6890136714807998e-03
CLMB 1302 1.1311701880302111e+02 2.4457093670690695e-06
CLMB 1303 1.2346618454636477e+02 6.7538532136947464e-07
CLMB 1304 1.2880959911790387e+02 3.4858927622571929e-07
CLMB 1312 1.4021305102374123e+02 8.5484022282941906e-08
CLMB 1329 1.9258166414719533e+01 8.5094753419999092e-01
CLMB 1330 2.6128680097621462e+01 2.7258620368728947e-01
CLMB 1331 1.8210638002494594e+01 1.0239767709219176e+00
CLMB 1332 3.3829884240366383e+01 8.4127645985590582e-02
CLMB 1333 2.6419288010597931e+01 2.6035182700786896e-01
CLMB 1334 4.2122180009363717e+01 2.5415561328775756e-02
CLMB 1335 7.4966075724536225e+01 3.0892301536021284e-04
CLMB 1336 7.5160661804383153e+01 3.0123094791038494e-04
CLMB 1337 9.2090352120991724e+01 3.4413585405375397e-05
CLMB 1338 7.2916289262143792e+01 4.0309111761676117e-04
CLMB 1339 7.3595160011438679e+01 3.6905625748195040e-04
CLMB 1340 7.8251393371172810e+01 2.0201264926604837e-04
CLMB 1341 4.8073039314103774e+01 1.1081210479382530e-02
CLMB 1342 5.8186134944753363e+01 2.8081369009984986e-03
CLMB 1343 4.2465114740052258e+01 2.4214764683912034e-02
CLMB 1344 4.5703296893355706e+01 1.5386048370964066e-02
CLMB 1345 4.8194997241642774e+01 1.0896444514704260e-02
CLMB 1346 5.3564232444994097e+01 5.2323054191375775e-03
CLMB 1347 7.5622750504841946e+01 2.8373142361980174e-04
CLMB 1348 7.5311717839597421e+01 2.9539343240009909e-04
CLMB 1349 8.7446347545914307e+01 6.2130426095662148e-05
CLMB 1350 7.6093562621259039e+01 2.6695791948853231e-04
CLMB 1351 7.4157263858875083e+01 3.4308524657678836e-04
CLMB 1352 7.4956377866893945e+01 3.0931153263884768e-04
CLMB 1353 1.8988046555188983e+01 8.9222067951239892e-01
CLMB 1354 2.1621872670033653e+01 5.6767146034985749e-01
CLMB 1355 2.7236304313704775e+01 2.2899406353132926e-01
CLMB 1356 6.6089336945681993e+01 9.8424384687562897e-04
CLMB 1357 7.1500177502511690e+01 4.8467667577085780e-04
CLMB 1358 6.8729321075321380e+01 6.9603093687573415e-04
CLMB 1359 7.8621353357193939e+00 9.2049777998977422e+00
CLMB 1360 3.4413261833426336e+00 4.4240787071782201e+01
CLMB 1361 1.0363049050463257e+01 4.9212032554597966e+00
CLMB 1362 4.5978477246299420e+01 1.4808450074876450e-02
CLMB 1363 5.7777300339651674e+01 2.9661620026353659e-03
CLMB 1364 4.1305036932571390e+01 2.8531098183843941e-02
CLMB 1365 1.1785556637523290e+02 1.3554512514902909e-06
CLMB 1366 9.8461454509658466e+01 1.5369228900736573e-05
CLMB 1367 1.1997229714363472e+02 1.0419076207246532e-06
CLMB 1368 1.2301272944720998e+02 7.1444035280781134e-07
CLMB 1369 1.0503738675040265e+02 6.7199936599249922e-06
CLMB 1370 1.1929470010731332e+02 1.1334124008630058e-06
CLMB 1371 4.4663240506587336e+01 1.7786766830253372e-02
CLMB 1372 4.9201638156405387e+01 9.4870107873546976e-03
CLMB 1373 5.4338637594564773e+01 4.7116400361742064e-03
CLMB 1374 9.9216838683071643e+01 1.3972696450680946e-05
CLMB 1375 9.4885749981575756e+01 2.4147429951022960e-05
CLMB 1376 1.0664125241709272e+02 5.4957330557193265e-06
CLMB 1377 1.2963697298402712e+02 3.1471008653455988e-07
CLMB 1378 1.4233138846722568e+02 6.5893050208705824e-08
CLMB 1379 1.3368043250706884e+02 1.9106090064926783e-07
CLMB 1380 4.9725784308895655e+01 8.8285411394733743e-03
CLMB 1381 6.0995643531589010e+01 1.9304271990795842e-03
CLMB 1382 5.3681414935320120e+01 5.1498955953077300e-03
CLMB 1384 1.3038658402310017e+02 2.8687772984422509e-07
CLMB 1389 7.8814339434264014e+01 1.8786882456923659e-04
CLMB 1390 9.1644053922131150e+01 3.6419458114770143e-05
CLMB 1391 8.6999654100884953e+01 6.5773524485975669e-05
CLMB 1396 1.3629183802104095e+02 1.3849027216862856e-07
CLMB 1404 1.0458615944936584e+02 7.1114990854410293e-06
CLMB 1405 9.8796163191922616e+01 1.4733874317259399e-05
CLMB 1406 1.0630660876338456e+02 5.7311378878689279e-06
CLMB 1407 5.8734155041009018e+01 2.6096631307483955e-03
CLMB 1408 7.3185964012964575e+01 3.8920625087243899e-04
CLMB 1409 6.1736000726730758e+01 1.7495895052593354e-03
CLMB 1410 5.1294090352776109e+01 7.1241682506777817e-03
CLMB 1411 4.6255436074519068e+01 1.4249595792513324e-02
CLMB 1412 4.2949551030360418e+01 2.2617406061380817e-02
CLMB 1425 1.1949849134148430e+02 1.1050734573948416e-06
CLMB 1426 1.2956719619826740e+02 3.1743492322565378e-07
CLMB 1427 1.0772387500716941e+02 4.7987463600277902e-06
CLMB 1455 1.1748519503127378e+02 1.4193535259545729e-06
CLMB 1456 1.0673280655420865e+02 5.4330409526092342e-06
CLMB 1457 1.3283791089437005e+02 2.1198123913392421e-07
CLMB 1602 1.3953546736275257e+02 9.2910798870099017e-08
CLMB 1603 1.1882203632175013e+02 1.2019838722629102e-06
CLMB 1624 1.3494846448891150e+02 1.6341431401057408e-07
CLMB 1625 1.4200476810190486e+02 6.8590356427061335e-08
CLMB 1633 1.3342444158002644e+02 1.9718814475045732e-07
CLMB 1638 6.4730277865771512e+01 1.1772280160453395e-03
CLMB 1639 6.7292885479115768e+01 8.4025599937129192e-04
CLMB 1640 7.8723055948649687e+01 1.9009240323901230e-04
CLMB 1641 8.5468678309883302e+01 7.9976400073727031e-05
CLMB 1642 8.4398584506954194e+01 9.1706585182980624e-05
CLMB 1643 1.0387429811413286e+02 7.7763511619341443e-06
CLMB 1644 8.0699944603326074e+01 1.4737994021175356e-04
CLMB 1645 7.3506328723247762e+01 3.7333891966905095e-04
CLMB 1646 8.1305149269141850e+01 1.3635125942554850e-04
CLMB 1650 1.3451994566579796e+02 1.7227627808271319e-07
CLMB 1651 1.2447776173478819e+02 5.9581286672951978e-07
CLMB 1652 1.1969641771749301e+02 1.0782316973455206e-06
CLMB 1653 1.0414193824096677e+02 7.5193459409742975e-06
CLMB 1654 9.4118581888943140e+01 2.6610588387381858e-05
CLMB 1655 1.1135360338040928e+02 3.0478707318023358e-06
CLMB 1665 1.0645698339830675e+02 5.6241272809201090e-06
CLMB 1666 1.2364349744335561e+02 6.6070356841322863e-07
CLMB 1667 1.0880094792224531e+02 4.1935168278127187e-06
CLMB 1668 1.3131302137860200e+02 2.5586913592167483e-07
CLMB 1669 1.1485223747113821e+02 1.9699330450684846e-06
CLMB 1670 1.2698189273440923e+02 4.3698914788209786e-07
CLMB 1671 1.3237948043613426e+02 2.2431524228880614e-07
CLMB 1673 1.2559705006361933e+02 5.1868858518057503e-07
CLMB 1689 1.3242586008151068e+02 2.2303532330068142e-07
CLMB 1690 1.2456787561568358e+02 5.8919838963609039e-07
CLMB 1691 1.1636171231583991e+02 1.6323261922464035e-06
CLMB 1713 9.7014304713850237e+01 1.8449665073156502e-05
CLMB 1714 1.0833539742728509e+02 4.4450839102667064e-06
CLMB 1715 1.0015514967310861e+02 1.2414441331652030e-05
CLMB 1927 1.3889949832590722e+02 1.0046970990590730e-07
CLMB 2213 1.3068588956584136e+02 2.7646774219159573e-07
CLMB 2484 9.0412853735099418e+01 4.2585828246202179e-05
CLMB 2485 1.0499257968210439e+02 6.7578804441800851e-06
CLMB 2486 7.6624357000991083e+01 2.4924605430834987e-04
CLMB 2490 1.3154703761285987e+02 2.4858374859630612e-07
CLMB 2492 1.2177802755556772e+02 8.3267421422444588e-07
CLMB 2493 9.1955273042665254e+01 3.5008653339996491e-05
CLMB 2494 7.8776544050704402e+01 1.8878627790422871e-04
CLMB 2495 1.0211529453194834e+02 9.7002066379085091e-06
CLMB 2502 1.0332786285734403e+02 8.3288569409912006e-06
CLMB 2503 1.0456905342009844e+02 7.1267844260703217e-06
CLMB 2504 9.3414086615962162e+01 2.9095060215606957e-05
CLMB 2511 1.0314380483007810e+02 8.5237203552937998e-06
CLMB 2512 1.2056171730635299e+02 9.6836681285073957e-07
CLMB 2513 9.0836428179466054e+01 4.0353818933282466e-05
CLMB 2520 1.2432037905582885e+02 6.0754436012995782e-07
CLMB 2521 1.1731133003347618e+02 1.4503872804041551e-06
CLMB 2525 1.3016561934078214e+02 2.9481472901845900e-07
CLMB 2540 1.3740620072828401e+02 1.2073534348318743e-07
CLMB 2679 1.3349892792673739e+02 1.9538521146766372e-07
CLMB 2681 1.3941631334735899e+02 9.4282226386773451e-08
CLMB 2709 7.8705472783288471e+01 1.9052375775205081e-04
CLMB 2710 6.8345061592633030e+01 7.3195679119198950e-04
CLMB 2711 8.4012675625050989e+01 9.6350596648009926e-05
CLMB 2712 1.3094964363371159e+02 2.6760904759954563e-07
CLMB 2713 1.1135839862278081e+02 3.0460459181224171e-06
CLMB 2714 1.4075457338133739e+02 7.9979139041043966e-08
CLMB 2718 7.8038877718196758e+01 2.0762773188763177e-04
CLMB 2719 6.5110525233554256e+01 1.1196544764298759e-03
CLMB 2720 7.6042615577369943e+01 2.6872352814843092e-04
CLMB 2724 9.5733230127145873e+01 2.1692360163225732e-05
CLMB 2725 1.0577878898916816e+02 6.1232269561076232e-06
CLMB 2726 1.1009028218260717e+02 3.5690300230555796e-06
CLMB 2727 1.0750988459519766e+02 4.9290787029891388e-06
CLMB 2728 1.1546642364382026e+02 1.8248275534753953e-06
CLMB 2729 9.0571806811439430e+01 4.1733999594349678e-05
CLMB 2730 1.3265695197251756e+02 2.1676642702386890e-07
CLMB 2732 1.3016696723579474e+02 2.9476565064479534e-07
CLMB 4111 1.0877923684447842e+02 4.2049239611660347e-06
CLMB 4112 9.5801217480255190e+01 2.1506656155295314e-05
CLMB 4113 1.0189368642006603e+02 9.9743795133442785e-06
CLMB 4123 1.4006584121024343e+02 8.7045167598908628e-08
CLMB 4124 1.4225273053724595e+02 6.6532734050625775e-08
CLMB 4125 1.2706471738783088e+02 4.3253427598223033e-07
CLMB 4127 1.4365936938024544e+02 5.5978806807416011e-08
CLMB 4132 1.3005189494729416e+02 2.9898525069003156e-07
CLMB 4133 1.3890422555235656e+02 1.0041130653321396e-07
CLMB 4134 1.2663577254755043e+02 4.5611002834072093e-07
CLMB 4135 1.4374351107304588e+02 5.5403604165170707e-08
CLMB 4136 1.3757511570279524e+02 1.1825110319222150e-07
CLMB 4336 1.3888848983683377e+02 1.0060584844543009e-07
CLMB 4338 1.2217169867268443e+02 7.9298378806559415e-07
CLMB 4342 1.1944840342194411e+02 1.1119719334731484e-06
CLMB 4343 1.0673968350842935e+02 5.4283610785533150e-06
CLMB 4344 1.1871854046069171e+02 1.2175463618587689e-06
CLMB 4352 1.3630201240427346e+02 1.3831685571182847e-07
CLMB 4354 1.1884879629494021e+02 1.1979926477736434e-06
CLMB 4355 1.2578814509293221e+02 5.0656120920546282e-07
CLMB 4356 1.2579134883227293e+02 5.0636033778781967e-07
CLMB 5237 1.0048305707558413e+02 1.1912166133496163e-05
CLMB 5238 1.1242376565521612e+02 2.6666823179030582e-06
CLMB 5239 1.0851963601033124e+02 4.3437618858688808e-06
CLMB 5267 1.1823698344843423e+02 1.2926630179616665e-06
CLMB 5268 1.3316855675980446e+02 2.0351001552083582e-07
CLMB 5269 1.2971939187120225e+02 3.1152180381691394e-07
CLMB 5456 1.3751005889979280e+02 1.1920176359810549e-07
CLMB 5458 1.3895958946406660e+02 9.9729834092770291e-08
