calcMomentLocalTreeOnly: 0.00980592   cum_time= 0.175349   fraction: 0.00359249   max_time= 0.0105491 (@67)   max_time_cum= 0.183062 (@114)     max_time_split_ave= 0.0105491 (@67)
exchangeLocalEssentialTree: 0.05793   cum_time= 0.233279   fraction: 0.0212232   max_time= 0.10299 (@206)   max_time_cum= 0.2371 (@299)     max_time_split_ave= 0.10299 (@206)
setLocalEssentialTreeToGlobalTree: 0.00646806   cum_time= 0.239747   fraction: 0.00236963   max_time= 0.0116661 (@191)   max_time_cum= 0.247586 (@186)     max_time_split_ave= 0.0116661 (@191)
mortonSortGlobalTreeOnly: 0.110136   cum_time= 0.349883   fraction: 0.0403494   max_time= 0.145332 (@234)   max_time_cum= 0.391607 (@234)     max_time_split_ave= 0.145332 (@234)
linkCellGlobalTreeOnly: 0.0161941   cum_time= 0.366077   fraction: 0.00593286   max_time= 0.0368881 (@381)   max_time_cum= 0.409639 (@96)     max_time_split_ave= 0.0368881 (@381)
calcMomentGlobalTreeOnly: 0.0144842   cum_time= 0.380562   fraction: 0.00530641   max_time= 0.0222998 (@96)   max_time_cum= 0.431939 (@96)     max_time_split_ave= 0.0222998 (@96)
makeIPGroup: 0.00308585   cum_time= 0.383647   fraction: 0.00113053   max_time= 0.0038681 (@103)   max_time_cum= 0.435075 (@96)     max_time_split_ave= 0.0038681 (@103)
calcForce: 2.33317   cum_time= 2.71682   fraction: 0.85478   max_time= 3.92234 (@114)   max_time_cum= 4.33369 (@114)     max_time_split_ave= 3.92234 (@114)
write back: 0.00691605   cum_time= 2.72374   fraction: 0.00253376   max_time= 0.00788093 (@114)   max_time_cum= 4.34157 (@114)     max_time_split_ave= 0.00788093 (@114)
Kick: 0.0058229   cum_time= 2.72956   fraction: 0.00213327   max_time= 0.00664115 (@114)   max_time_cum= 4.34822 (@114)     max_time_split_ave= 0.00664115 (@114)

time_sys= 0.00146484 n_loop=2
tree_grav.getMemSizeUsed()= 0.547939 [Gbyte] system_grav.getMemSizeUsed()= 0.198887 [Gbyte]
n_loc_tot_= 547860 n_glb_tot_= 809836 ni_ave_= 126 nj_ave_= 5644 n_interaction_ep_ep_tot= 349342704099 n_interaction_ep_sp_tot= 1300582139236 speed: 19.5193 [Tflops] efficiency= 0.397122 wtime_exlet_comm_= 0.049315 wtime_exlet_a2a_= 0.00767899 wtime_exlet_a2av_= 0.0416341 Tcomm_scatterEP_tmp_= 1.39804e-76
TexLET0_= 9.64683e-315   TexLET1_= 0   TexLET2_= 0   TexLET3_= 0   TexLET4_= 0
wtime_walk_LET_1st_= 0   max_wtime_walk_LET_1st= 0 (@0)   wtime_walk_LET_2nd_= 0   max_wtime_walk_LET_2nd= 0 (@0)
n_ep_send_1st_= 0   n_ep_recv_1st_= 0   n_ep_send_2nd_= 0   n_ep_recv_2nd_= 0
Tloop= 2.68636 Ttot=18.5633
total_time= 2.72342   total_time_per_loop(ave)= 4.33614 (@114)   max_total_time_per_loop= 4.33614 (@114)
WriteNemoAscii: 9.53674e-07   cum_time= 9.53674e-07   fraction: 3.50175e-07   max_time= 1.19209e-06 (@28)   max_time_cum= 1.19209e-06 (@28)     max_time_split_ave= 1.19209e-06 (@28)
Drift: 0.00914502   cum_time= 0.00914598   fraction: 0.00335791   max_time= 0.00980687 (@114)   max_time_cum= 0.00980806 (@114)     max_time_split_ave= 0.00980687 (@114)
collect: 0   cum_time= 0.00914598   fraction: 0   max_time= 1.19209e-06 (@50)   max_time_cum= 0.00980902 (@114)     max_time_split_ave= 1.19209e-06 (@50)
decompose: 0   cum_time= 0.00914598   fraction: 0   max_time= 9.53674e-07 (@1)   max_time_cum= 0.00980902 (@114)     max_time_split_ave= 9.53674e-07 (@1)
exchangeParticle: 0.022089   cum_time= 0.031235   fraction: 0.00811075   max_time= 0.0266621 (@206)   max_time_cum= 0.0344141 (@109)     max_time_split_ave= 0.0266621 (@206)
setParticleLocalTree: 0.013953   cum_time= 0.045188   fraction: 0.00512332   max_time= 0.0151689 (@114)   max_time_cum= 0.0461617 (@115)     max_time_split_ave= 0.0151689 (@114)
setRootCell: 0.0038588   cum_time= 0.0490468   fraction: 0.0014169   max_time= 0.00690603 (@299)   max_time_cum= 0.0520051 (@299)     max_time_split_ave= 0.00690603 (@299)
mortonSortLocalTreeOnly: 0.103489   cum_time= 0.152536   fraction: 0.0379997   max_time= 0.110413 (@114)   max_time_cum= 0.157967 (@114)     max_time_split_ave= 0.110413 (@114)
linkCellLocalTreeOnly: 0.0111589   cum_time= 0.163695   fraction: 0.0040974   max_time= 0.013329 (@33)   max_time_cum= 0.169683 (@114)     max_time_split_ave= 0.013329 (@33)
calcMomentLocalTreeOnly: 0.00984812   cum_time= 0.173543   fraction: 0.00361608   max_time= 0.010448 (@114)   max_time_cum= 0.180131 (@114)     max_time_split_ave= 0.010448 (@114)
exchangeLocalEssentialTree: 0.0556998   cum_time= 0.229243   fraction: 0.0204521   max_time= 0.100647 (@206)   max_time_cum= 0.232096 (@299)     max_time_split_ave= 0.100647 (@206)
setLocalEssentialTreeToGlobalTree: 0.00679898   cum_time= 0.236042   fraction: 0.00249648   max_time= 0.0117121 (@191)   max_time_cum= 0.242375 (@186)     max_time_split_ave= 0.0117121 (@191)
mortonSortGlobalTreeOnly: 0.109427   cum_time= 0.345469   fraction: 0.0401799   max_time= 0.145587 (@234)   max_time_cum= 0.386827 (@234)     max_time_split_ave= 0.145587 (@234)
linkCellGlobalTreeOnly: 0.0159602   cum_time= 0.361429   fraction: 0.00586035   max_time= 0.0201039 (@358)   max_time_cum= 0.404202 (@96)     max_time_split_ave= 0.0201039 (@358)
calcMomentGlobalTreeOnly: 0.0145378   cum_time= 0.375967   fraction: 0.00533807   max_time= 0.0216348 (@144)   max_time_cum= 0.424863 (@96)     max_time_split_ave= 0.0216348 (@144)
makeIPGroup: 0.00309706   cum_time= 0.379064   fraction: 0.00113719   max_time= 0.00378203 (@115)   max_time_cum= 0.427975 (@96)     max_time_split_ave= 0.00378203 (@115)
calcForce: 2.33161   cum_time= 2.71068   fraction: 0.856134   max_time= 3.91505 (@114)   max_time_cum= 4.32168 (@114)     max_time_split_ave= 3.91505 (@114)
write back: 0.0069139   cum_time= 2.71759   fraction: 0.00253868   max_time= 0.00819397 (@383)   max_time_cum= 4.32954 (@114)     max_time_split_ave= 0.00819397 (@383)
Kick: 0.005831   cum_time= 2.72342   fraction: 0.00214106   max_time= 0.00660896 (@114)   max_time_cum= 4.33614 (@114)     max_time_split_ave= 0.00660896 (@114)

time_sys= 0.00195312 n_loop=3
tree_grav.getMemSizeUsed()= 0.552934 [Gbyte] system_grav.getMemSizeUsed()= 0.198887 [Gbyte]
n_loc_tot_= 651610 n_glb_tot_= 943717 ni_ave_= 131 nj_ave_= 5804 n_interaction_ep_ep_tot= 351022666424 n_interaction_ep_sp_tot= 1301525837927 speed: 21.8644 [Tflops] efficiency= 0.444833 wtime_exlet_comm_= 0.0572619 wtime_exlet_a2a_= 0.00377297 wtime_exlet_a2av_= 0.053483 Tcomm_scatterEP_tmp_= 1.39804e-76
TexLET0_= 9.64683e-315   TexLET1_= 0   TexLET2_= 0   TexLET3_= 0   TexLET4_= 0
wtime_walk_LET_1st_= 0   max_wtime_walk_LET_1st= 0 (@0)   wtime_walk_LET_2nd_= 0   max_wtime_walk_LET_2nd= 0 (@0)
n_ep_send_1st_= 0   n_ep_recv_1st_= 0   n_ep_send_2nd_= 0   n_ep_recv_2nd_= 0
Tloop= 3.29429 Ttot=22.5171
total_time= 3.35899   total_time_per_loop(ave)= 3.92142 (@298)   max_total_time_per_loop= 3.92142 (@298)
WriteNemoAscii: 0   cum_time= 0   fraction: 0   max_time= 2.14577e-06 (@309)   max_time_cum= 2.14577e-06 (@309)     max_time_split_ave= 2.14577e-06 (@309)
Drift: 0.00887704   cum_time= 0.00887704   fraction: 0.00264277   max_time= 0.00936913 (@101)   max_time_cum= 0.00937009 (@101)     max_time_split_ave= 0.00936913 (@101)
collect: 0.00199699   cum_time= 0.010874   fraction: 0.000594523   max_time= 0.006006 (@299)   max_time_cum= 0.0137632 (@299)     max_time_split_ave= 0.006006 (@299)
decompose: 0.0107911   cum_time= 0.0216651   fraction: 0.0032126   max_time= 0.0112009 (@166)   max_time_cum= 0.0244837 (@260)     max_time_split_ave= 0.0112009 (@166)
exchangeParticle: 0.036042   cum_time= 0.0577071   fraction: 0.01073   max_time= 0.09781 (@47)   max_time_cum= 0.120099 (@47)     max_time_split_ave= 0.09781 (@47)
setParticleLocalTree: 0.010323   cum_time= 0.0680301   fraction: 0.00307326   max_time= 0.0134621 (@348)   max_time_cum= 0.12698 (@47)     max_time_split_ave= 0.0134621 (@348)
setRootCell: 0.0599661   cum_time= 0.127996   fraction: 0.0178524   max_time= 0.0669851 (@257)   max_time_cum= 0.130885 (@299)     max_time_split_ave= 0.0669851 (@257)
mortonSortLocalTreeOnly: 0.123304   cum_time= 0.2513   fraction: 0.0367087   max_time= 0.133456 (@42)   max_time_cum= 0.261373 (@42)     max_time_split_ave= 0.133456 (@42)
linkCellLocalTreeOnly: 0.0122161   cum_time= 0.263516   fraction: 0.00363684   max_time= 0.0129859 (@383)   max_time_cum= 0.272949 (@42)     max_time_split_ave= 0.0129859 (@383)
calcMomentLocalTreeOnly: 0.011209   cum_time= 0.274725   fraction: 0.00333702   max_time= 0.011209 (@0)   max_time_cum= 0.28316 (@42)     max_time_split_ave= 0.011209 (@0)
exchangeLocalEssentialTree: 0.06862   cum_time= 0.343345   fraction: 0.0204288   max_time= 0.128647 (@304)   max_time_cum= 0.346046 (@147)     max_time_split_ave= 0.128647 (@304)
setLocalEssentialTreeToGlobalTree: 0.00733304   cum_time= 0.350678   fraction: 0.00218311   max_time= 0.0768299 (@378)   max_time_cum= 0.421876 (@378)     max_time_split_ave= 0.0768299 (@378)
mortonSortGlobalTreeOnly: 0.129241   cum_time= 0.479919   fraction: 0.0384762   max_time= 0.209437 (@378)   max_time_cum= 0.631313 (@378)     max_time_split_ave= 0.209437 (@378)
linkCellGlobalTreeOnly: 0.0175521   cum_time= 0.497471   fraction: 0.00522543   max_time= 0.047775 (@143)   max_time_cum= 0.669618 (@378)     max_time_split_ave= 0.047775 (@143)
calcMomentGlobalTreeOnly: 0.016562   cum_time= 0.514033   fraction: 0.00493065   max_time= 0.0225251 (@240)   max_time_cum= 0.687681 (@378)     max_time_split_ave= 0.0225251 (@240)
makeIPGroup: 0.00358701   cum_time= 0.51762   fraction: 0.00106788   max_time= 0.00390601 (@46)   max_time_cum= 0.691315 (@378)     max_time_split_ave= 0.00390601 (@46)
calcForce: 2.82621   cum_time= 3.34383   fraction: 0.841387   max_time= 3.41246 (@298)   max_time_cum= 3.90838 (@298)     max_time_split_ave= 3.41246 (@298)
write back: 0.00816202   cum_time= 3.35199   fraction: 0.00242991   max_time= 0.0106289 (@17)   max_time_cum= 3.91544 (@298)     max_time_split_ave= 0.0106289 (@17)
Kick: 0.00699496   cum_time= 3.35899   fraction: 0.00208246   max_time= 0.00763297 (@15)   max_time_cum= 3.92142 (@298)     max_time_split_ave= 0.00763297 (@15)

time_sys= 0.00244141 n_loop=4
tree_grav.getMemSizeUsed()= 0.552934 [Gbyte] system_grav.getMemSizeUsed()= 0.198887 [Gbyte]
n_loc_tot_= 602690 n_glb_tot_= 952586 ni_ave_= 121 nj_ave_= 5770 n_interaction_ep_ep_tot= 351093685054 n_interaction_ep_sp_tot= 1301526477037 speed: 22.5522 [Tflops] efficiency= 0.458825 wtime_exlet_comm_= 0.066762 wtime_exlet_a2a_= 0.021106 wtime_exlet_a2av_= 0.045651 Tcomm_scatterEP_tmp_= 1.39804e-76
TexLET0_= 9.64683e-315   TexLET1_= 0   TexLET2_= 0   TexLET3_= 0   TexLET4_= 0
wtime_walk_LET_1st_= 0   max_wtime_walk_LET_1st= 0 (@0)   wtime_walk_LET_2nd_= 0   max_wtime_walk_LET_2nd= 0 (@0)
n_ep_send_1st_= 0   n_ep_recv_1st_= 0   n_ep_send_2nd_= 0   n_ep_recv_2nd_= 0
Tloop= 3.04968 Ttot=26.3142
total_time= 3.0982   total_time_per_loop(ave)= 3.77346 (@298)   max_total_time_per_loop= 3.77346 (@298)
WriteNemoAscii: 0   cum_time= 0   fraction: 0   max_time= 1.19209e-06 (@4)   max_time_cum= 1.19209e-06 (@4)     max_time_split_ave= 1.19209e-06 (@4)
Drift: 0.00997305   cum_time= 0.00997305   fraction: 0.00321898   max_time= 0.0103791 (@46)   max_time_cum= 0.0103791 (@46)     max_time_split_ave= 0.0103791 (@46)
collect: 0.00114393   cum_time= 0.011117   fraction: 0.000369225   max_time= 0.00796509 (@304)   max_time_cum= 0.0158122 (@304)     max_time_split_ave= 0.00796509 (@304)
decompose: 0.00455713   cum_time= 0.0156741   fraction: 0.0014709   max_time= 0.00506783 (@348)   max_time_cum= 0.0201447 (@79)     max_time_split_ave= 0.00506783 (@348)
exchangeParticle: 0.0262969   cum_time= 0.041971   fraction: 0.00848779   max_time= 0.0289221 (@1)   max_time_cum= 0.0458031 (@304)     max_time_split_ave= 0.0289221 (@1)
setParticleLocalTree: 0.013973   cum_time= 0.055944   fraction: 0.00451004   max_time= 0.0166929 (@42)   max_time_cum= 0.0587692 (@1)     max_time_split_ave= 0.0166929 (@42)
setRootCell: 0.00346899   cum_time= 0.059413   fraction: 0.00111968   max_time= 0.00792003 (@135)   max_time_cum= 0.064059 (@304)     max_time_split_ave= 0.00792003 (@135)
mortonSortLocalTreeOnly: 0.11275   cum_time= 0.172163   fraction: 0.0363922   max_time= 0.134135 (@42)   max_time_cum= 0.192733 (@42)     max_time_split_ave= 0.134135 (@42)
linkCellLocalTreeOnly: 0.011961   cum_time= 0.184124   fraction: 0.00386063   max_time= 0.0133572 (@1)   max_time_cum= 0.203982 (@42)     max_time_split_ave= 0.0133572 (@1)
calcMomentLocalTreeOnly: 0.00969815   cum_time= 0.193822   fraction: 0.00313026   max_time= 0.0114539 (@1)   max_time_cum= 0.214303 (@42)     max_time_split_ave= 0.0114539 (@1)
exchangeLocalEssentialTree: 0.0734169   cum_time= 0.267239   fraction: 0.0236967   max_time= 0.119996 (@304)   max_time_cum= 0.272121 (@304)     max_time_split_ave= 0.119996 (@304)
setLocalEssentialTreeToGlobalTree: 0.00822091   cum_time= 0.27546   fraction: 0.00265345   max_time= 0.0256271 (@88)   max_time_cum= 0.296576 (@88)     max_time_split_ave= 0.0256271 (@88)
mortonSortGlobalTreeOnly: 0.131634   cum_time= 0.407094   fraction: 0.0424873   max_time= 0.147325 (@197)   max_time_cum= 0.429299 (@197)     max_time_split_ave= 0.147325 (@197)
linkCellGlobalTreeOnly: 0.0180271   cum_time= 0.425121   fraction: 0.00581857   max_time= 0.0229509 (@13)   max_time_cum= 0.445052 (@143)     max_time_split_ave= 0.0229509 (@13)
calcMomentGlobalTreeOnly: 0.0175271   cum_time= 0.442648   fraction: 0.00565719   max_time= 0.0220859 (@287)   max_time_cum= 0.466502 (@143)     max_time_split_ave= 0.0220859 (@287)
makeIPGroup: 0.00335288   cum_time= 0.446001   fraction: 0.0010822   max_time= 0.003829 (@47)   max_time_cum= 0.468896 (@143)     max_time_split_ave= 0.003829 (@47)
calcForce: 2.63797   cum_time= 3.08397   fraction: 0.851452   max_time= 3.35915 (@298)   max_time_cum= 3.76063 (@298)     max_time_split_ave= 3.35915 (@298)
write back: 0.00768495   cum_time= 3.09165   fraction: 0.00248046   max_time= 0.00869703 (@378)   max_time_cum= 3.76757 (@298)     max_time_split_ave= 0.00869703 (@378)
Kick: 0.00654507   cum_time= 3.0982   fraction: 0.00211254   max_time= 0.00739098 (@47)   max_time_cum= 3.77346 (@298)     max_time_split_ave= 0.00739098 (@47)

time_sys= 0.00292969 n_loop=5
tree_grav.getMemSizeUsed()= 0.552934 [Gbyte] system_grav.getMemSizeUsed()= 0.198887 [Gbyte]
n_loc_tot_= 653746 n_glb_tot_= 956062 ni_ave_= 132 nj_ave_= 5818 n_interaction_ep_ep_tot= 351237183969 n_interaction_ep_sp_tot= 1301552997890 speed: 22.9233 [Tflops] efficiency= 0.466376 wtime_exlet_comm_= 0.0555639 wtime_exlet_a2a_= 0.0101001 wtime_exlet_a2av_= 0.0454609 Tcomm_scatterEP_tmp_= 1.39804e-76
TexLET0_= 9.64683e-315   TexLET1_= 0   TexLET2_= 0   TexLET3_= 0   TexLET4_= 0
wtime_walk_LET_1st_= 0   max_wtime_walk_LET_1st= 0 (@0)   wtime_walk_LET_2nd_= 0   max_wtime_walk_LET_2nd= 0 (@0)
n_ep_send_1st_= 0   n_ep_recv_1st_= 0   n_ep_send_2nd_= 0   n_ep_recv_2nd_= 0
Tloop= 3.25156 Ttot=30.0523
total_time= 3.30189   total_time_per_loop(ave)= 3.71028 (@91)   max_total_time_per_loop= 3.71028 (@91)
WriteNemoAscii: 0   cum_time= 0   fraction: 0   max_time= 1.19209e-06 (@72)   max_time_cum= 1.19209e-06 (@72)     max_time_split_ave= 1.19209e-06 (@72)
Drift: 0.009938   cum_time= 0.009938   fraction: 0.00300979   max_time= 0.0104079 (@336)   max_time_cum= 0.0104089 (@336)     max_time_split_ave= 0.0104079 (@336)
collect: 0.00193   cum_time= 0.011868   fraction: 0.000584514   max_time= 0.0076189 (@304)   max_time_cum= 0.0156288 (@304)     max_time_split_ave= 0.0076189 (@304)
decompose: 0.00192714   cum_time= 0.0137951   fraction: 0.000583647   max_time= 0.00201702 (@82)   max_time_cum= 0.0175958 (@304)     max_time_split_ave= 0.00201702 (@82)
exchangeParticle: 0.0294309   cum_time= 0.043226   fraction: 0.00891335   max_time= 0.0294309 (@0)   max_time_cum= 0.043226 (@0)     max_time_split_ave= 0.0294309 (@0)
setParticleLocalTree: 0.012795   cum_time= 0.056021   fraction: 0.00387505   max_time= 0.0169899 (@42)   max_time_cum= 0.056021 (@0)     max_time_split_ave= 0.0169899 (@42)
setRootCell: 0.00173497   cum_time= 0.0577559   fraction: 0.000525449   max_time= 0.00856304 (@23)   max_time_cum= 0.0615416 (@304)     max_time_split_ave= 0.00856304 (@23)
mortonSortLocalTreeOnly: 0.12232   cum_time= 0.180076   fraction: 0.0370455   max_time= 0.134263 (@42)   max_time_cum= 0.190522 (@42)     max_time_split_ave= 0.134263 (@42)
linkCellLocalTreeOnly: 0.0125151   cum_time= 0.192591   fraction: 0.00379028   max_time= 0.012743 (@18)   max_time_cum= 0.201772 (@42)     max_time_split_ave= 0.012743 (@18)
calcMomentLocalTreeOnly: 0.0101922   cum_time= 0.202783   fraction: 0.00308677   max_time= 0.011133 (@3)   max_time_cum= 0.212053 (@42)     max_time_split_ave= 0.011133 (@3)
exchangeLocalEssentialTree: 0.062757   cum_time= 0.26554   fraction: 0.0190064   max_time= 0.11797 (@218)   max_time_cum= 0.269439 (@314)     max_time_split_ave= 0.11797 (@218)
setLocalEssentialTreeToGlobalTree: 0.0080328   cum_time= 0.273573   fraction: 0.00243279   max_time= 0.0116692 (@197)   max_time_cum= 0.28005 (@186)     max_time_split_ave= 0.0116692 (@197)
mortonSortGlobalTreeOnly: 0.132312   cum_time= 0.405885   fraction: 0.0400716   max_time= 0.146387 (@197)   max_time_cum= 0.425736 (@197)     max_time_split_ave= 0.146387 (@197)
linkCellGlobalTreeOnly: 0.018528   cum_time= 0.424413   fraction: 0.00561133   max_time= 0.0427639 (@192)   max_time_cum= 0.466898 (@192)     max_time_split_ave= 0.0427639 (@192)
calcMomentGlobalTreeOnly: 0.0176978   cum_time= 0.442111   fraction: 0.00535991   max_time= 0.0219769 (@96)   max_time_cum= 0.487077 (@192)     max_time_split_ave= 0.0219769 (@96)
makeIPGroup: 0.00361705   cum_time= 0.445728   fraction: 0.00109545   max_time= 0.00387192 (@236)   max_time_cum= 0.489983 (@192)     max_time_split_ave= 0.00387192 (@236)
calcForce: 2.84073   cum_time= 3.28645   fraction: 0.860334   max_time= 3.30569 (@298)   max_time_cum= 3.69764 (@91)     max_time_split_ave= 3.30569 (@298)
write back: 0.00832391   cum_time= 3.29478   fraction: 0.00252095   max_time= 0.00884199 (@42)   max_time_cum= 3.70447 (@91)     max_time_split_ave= 0.00884199 (@42)
Kick: 0.00711012   cum_time= 3.30189   fraction: 0.00215335   max_time= 0.00742197 (@47)   max_time_cum= 3.71028 (@91)     max_time_split_ave= 0.00742197 (@47)

time_sys= 0.00341797 n_loop=6
